"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-bornova-tuna-kiralik/daire/0-45380447","15","19.000","12-11-2025","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","Yüksek Giriş","Bornova Tuna Mah De 1+1 Full Eşyalı Klimali Ara Kat Balkonlu","İzmir / Bornova / Tuna Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/0-45375748","31","2.150.000","27-10-2025","Kiralık Villa","7 +
                          1","240 m²","5
                        Yaşında","","Sahibinden Alaçatı'da Müstakil 7+1 Havuzlu Lüks Yıllık Kiralık Villa","İzmir / Çeşme / Alaçatı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bergama-maltepe-kiralik/daire/0-45366895","16","30.000","06-10-2025","Kiralık Daire","3 +
                          1","130 m²","30
                        Yaşında","En Üst Kat","3+1 Full Eşyalı Doğalgazlı Kiralık Daire","İzmir / Bergama / Maltepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-turgut-reis-kiralik/daire/160099-59","17","60.000","04-10-2025","Kiralık Daire","2 +
                          1","100 m²","2
                        Yaşında","4. Kat","Tarihi Asansöre 200 Mt Full Deniz Manz. Eşyalı 2+1 Lüks Daire","İzmir / Konak / Turgut Reis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bergama-ertugrul-kiralik/daire/156451-60","17","15.000","18-10-2025","Kiralık Daire","3 +
                          1","128 m²","25
                        Yaşında","5. Kat","Maltepe Mahallesi 3+1 Doğalgazlı Kiralık Daire","İzmir / Bergama / Ertuğrul Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayaz-emlak-156451","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ayaz Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menderes-kemalpasa-kiralik/villa/132840-102","26","60.000","09-10-2025","Kiralık Villa","4 +
                          1","200 m²","4
                        Yaşında","Bahçe Katı","Mendereste Tripleks 3+1 Villa","İzmir / Menderes / Kemalpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/cagdas-gayrimenkul-132840","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Çağdaş Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-peker-kiralik/daire/0-45327760","19","18.000","21-10-2025","Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","Ara Kat","Optimum Avm , Çevre Yolu , Yeni Fuar Ve Havalimanına Yakın Kiralık Daire","İzmir / Karabağlar / Peker Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-torbali-torbali-kiralik/daire/131022-370","22","26.000","10-10-2025","Kiralık Daire","2 +
                          1","120 m²","5
                        Yaşında","2. Kat","Torbalı Batı Gayrimenkul Den Kiralık Daire","İzmir / Torbalı / Torbalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/bati-gayrimenkul-131022","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Batı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/160671-13","16","18.500","30-10-2025","Kiralık Daire","2 +
                          1","105 m²","16
                        Yaşında","Giriş Katı","Çiğli Balatçık'da Doğalgazlı 2+1 Kapalı Mutfak Daire","İzmir / Çiğli / Balatçık Mah.","https://www.hepsiemlak.com/emlak-ofisi/ab-ronesans-gayrimenkul-160671","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","A&b Rönesans Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bergama-fatih-kiralik/daire/144740-246","34","18.250","30-10-2025","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","En Üst Kat","İzmir Bergama Fahri Sertel Emlaktan Kiralık 2+1 Daire","İzmir / Bergama / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/fahri-sertel-emlak-144740/fahri-sertel-4094301","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Fahri Sertel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-dikili-salimbey-kiralik/daire/79781-3977","40","60.000","14-11-2025","Kiralık Daire","3 +
                          1","275 m²","15
                        Yaşında","3. Kat","Site İçinde3+1 Eşyalı Full Deniz Manzaralı Kiralık Dubleks Daire","İzmir / Dikili / Salimbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-liman-79781","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Liman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-izkent-kiralik/daire/159964-6","23","18.000","28-11-2025","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","1. Kat","Evka 1 Kiralık Eşyasız 20.000","İzmir / Buca / İzkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/gamze-efe-yapi-gayrimenkul-159964","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Gamze Efe Yapı & Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/izmir-konak-barbaros-kiralik/daire/0-45212462","16","35.000","08-09-2025","Kiralık Daire","3 +
                          1","85 m²","40
                        Yaşında","3. Kat","Üçyol Altıntaş Deniz Manzaralı Çift Cephe Sahibinden Kiralik Daire","İzmir / Konak / Barbaros Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-r-sevket-ince-kiralik/daire/0-45140463","18","16.999","17-09-2025","Kiralık Daire","2 +
                          1","110 m²","29
                        Yaşında","1. Kat","Şehir Hastanesi Ve Ege Üniversitesi'ne Yakın. Merkezi Ve Düz Ayak","İzmir / Bayraklı / R. Şevket İnce Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-kalabak-kiralik/villa/144713-62","40","85.000","21-10-2025","Kiralık Villa","6 +
                          1","300 m²","21
                        Yaşında","","Urla Şirinkent'te Yeşillikler İçinde, 6+1 Eşyalı Müstakil Villa","İzmir / Urla / Kalabak Mah.","https://www.hepsiemlak.com/emlak-ofisi/brt-gayrimenkul-144713","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Brt Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-kiralik/daire/0-45089533","20","19.000","02-11-2025","Kiralık Daire","3 +
                          1","110 m²","29
                        Yaşında","Zemin","Her Yere Yakın.","İzmir / Karabağlar / Doğanay Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cigli-cagdas-kiralik/daire/0-45018321","23","20.000","29-09-2025","Kiralık Daire","1 +
                          1","75 m²","13
                        Yaşında","1. Kat","Sahibinden Merkezi Yerde Kiralık","İzmir / Çiğli / Çağdaş Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-boyalik-kiralik/villa/0-44958470","23","800.000","13-09-2025","Kiralık Villa","4 +
                          1","135 m²","25
                        Yaşında","","Çeşme, Boyalık'ta Kiralık Lüks Villa","İzmir / Çeşme / Boyalık Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karaburun-mordogan-kiralik/mustakil-ev/0-44953558","21","50.000","04-12-2025","Kiralık Müstakil Ev","4 +
                          2","240 m²","42
                        Yaşında","","Mordoğan Ardıçta Kiralık","İzmir / Karaburun / Mordoğan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cigli-kucuk-cigli-kiralik/daire/0-44886817","34","18.000","03-12-2025","Kiralık Daire","1 +
                          1","70 m²","12
                        Yaşında","1. Kat","Lütfen Emlakçılar Aramasın Anadolu Caddesi Ve İzbana Yakın Merkezi Konumda 70 Metre Kare 1+1 Geniş D","İzmir / Çiğli / Küçük Çiğli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-esatpasa-kiralik/daire/121710-166","25","25.500","21-11-2025","Kiralık Daire","3 +
                          1","119 m²","25
                        Yaşında","Ara Kat","Esatpaşa Mah Kiralık 3+1 Doğalgazlı Klimalı Daire","İzmir / Menemen / Esatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/rahmi-ataseven-gayrimenkul-121710","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Rahmi Ataseven Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/151439-120","10","20.000","10-10-2025","Kiralık Daire","2 +
                          1","110 m²","16
                        Yaşında","2. Kat","2+1ferah Merkezi Konumda Daire","İzmir / Bornova / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/polat-gayrimenkul-151439","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Polat Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-reis-kiralik/daire/0-44779767","18","27.000","24-10-2025","Kiralık Daire","3 +
                          1","125 m²","30
                        Yaşında","2. Kat","Sahibinden Kiralık Full Eşyali Daire","İzmir / Karabağlar / Reis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-cennetoglu-kiralik/daire/0-44774766","51","13.000","04-12-2025","Kiralık Daire","2 +
                          1","110 m²","28
                        Yaşında","Ara Kat","Kiralık Daire","İzmir / Karabağlar / Cennetoğlu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-kasimpasa-kiralik/daire/0-44529495","17","22.000","08-11-2025","Kiralık Daire","2 +
                          1","100 m²","12
                        Yaşında","Giriş Katı","Sahibinden Kiralık Ev","İzmir / Menemen / Kasımpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-boyalik-kiralik/yazlik/0-44517480","18","60.000","13-10-2025","Kiralık Yazlık","3 +
                          1","90 m²","50
                        Yaşında","2. Kat","Çeşme Boyalık Sitesinde Yıllık Kiralık Daire","İzmir / Çeşme / Boyalık Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menderes-orta-kiralik/villa/0-44282078","26","45.000","02-12-2025","Kiralık Villa","3 +
                          1","135 m²","30
                        Yaşında","","Özdere Askeri Kamp Yakınında  Yazlık","İzmir / Menderes / Orta Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/0-44140684","22","18.000","10-11-2025","Kiralık Daire","1 +
                          1","60 m²","8
                        Yaşında","Bodrum","Buca'da Üniversite Yakını 1+1 Eşyalı Kiralık Daire","İzmir / Buca / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-huzur-kiralik/daire/0-42154269","28","24.000","04-11-2025","Kiralık Daire","3 +
                          1","160 m²","10
                        Yaşında","2. Kat","Kiralık Daire 3+1 140 M2 Eşyalı","İzmir / Konak / Huzur Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-foca-ataturk-kiralik/daire/0-41793678","31","30.000","21-10-2025","Kiralık Daire","2 +
                          1","130 m²","30
                        Yaşında","2. Kat","E.Foça Merkezde Ful Eşyalı Ferah Deniz Manzaralı","İzmir / Foça / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-foca-ataturk-kiralik/yazlik/0-41306916","17","40.000","08-09-2025","Kiralık Yazlık","1 +
                          1","100 m²","2
                        Yaşında","Bahçe Katı","Eski Foça’da Merkezi Konumda, Bahçeli 1+1 Eşyalı Daire","İzmir / Foça / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-etiler-kiralik/mustakil-ev/0-38366173","23","29.000","20-11-2025","Kiralık Müstakil Ev","3 +
                          1","110 m²","100
                        Yaşında","","Sahibinden Daire Fiyatına Kiralık  Müstakil Ev , House For Rent","İzmir / Konak / Etiler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-yahselli-kiralik/daire/144707-318","13","20.000","02-12-2025","Kiralık Daire","3 +
                          1","125 m²","11
                        Yaşında","6. Kat","Menemen Devlet Hastanesi Karşısında 3+1 Kiralık Daire","İzmir / Menemen / Yahşelli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-izkent-kiralik/daire/52129-148","7","18.000","27-11-2025","Kiralık Daire","2 +
                          1","75 m²","30
                        Yaşında","5. Kat","Yedigöller Yanı Doğalgaz'lı 2+1 Temiz 5.Kat Daire","İzmir / Buca / İzkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/ekin-emlak-52129","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ekin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/0-32141836","15","29.500","20-11-2025","Kiralık Daire","3 +
                          1","110 m²","10
                        Yaşında","3. Kat","Atatürk Mahallesi Full Eşyalı Doğalgazlı Kiralık 3+1 Daire","İzmir / Bornova / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-kiralik/daire/45472-409","26","36.000","03-12-2025","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","3. Kat","Karşıyaka Şemikler Mh Kiralık 3+1 Daire","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/emlak-ofisi/vale-gayrimenkul-45472","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Vale Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-dikili-salimbey-kiralik/daire/0-1139441","21","25.000","31-10-2025","Kiralık Daire","1 +
                          1","75 m²","16
                        Yaşında","3. Kat","Dikili De Sahibinden Esyalı Manzaralı Dogalgazli 1+1 Kiralık Daire","İzmir / Dikili / Salimbey Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-guzelbahce-payamli-kiralik/mustakil-ev/125876-2853","17","20.000","28-11-2025","Kiralık Müstakil Ev","1 +
                          1","35 m²","3
                        Yaşında","Bahçe Katı","Güzelbahçe Payamlı Köyünde Eşyalı 1+1 Bahçeli Ev","İzmir / Güzelbahçe / Payamlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 4","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-kiralik/daire/126264-2432","23","25.000","24-10-2025","Kiralık Daire","2 +
                          1","120 m²","13
                        Yaşında","2. Kat","Remax Arma’dan Ayrancılar Mah Kiralık 2+1 Daire","İzmir / Torbalı / Ayrancılar Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-arma-126264","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Arma","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-yenikent-kiralik/daire/112709-2469","18","50.000","22-11-2025","Kiralık Daire","3 +
                          1","110 m²","25
                        Yaşında","1. Kat","Urla Yenikent Mahallesinde Bahçeli Kiralık 3+1 Daire","İzmir / Urla / Yenikent Mah.","https://www.hepsiemlak.com/emlak-ofisi/deri-group-gayrimenkul-danismanligi-112709","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/7/2/1/1/9ff57d1d-b97d-474c-b030-a7a01ce8338b.jpg","Whatsapp","Deri Group Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-buca-yenigun-kiralik/daire/112706-8151","23","18.000","05-12-2025","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","Bahçe Katı","Bahçeli, Bakımlı,Doğalgazlı, Kapali Mutfak 2+1","İzmir / Buca / Yenigün Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg","Whatsapp","Kw Alesta-viya-orsa 2",""
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/25220-46","18","15.000","05-12-2025","Kiralık Daire","1 +
                          1","70 m²","22
                        Yaşında","2. Kat","Özpa-Alsancak Saint Joseph Lisesi Yakını 1.Kat","İzmir / Konak / Alsancak Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-baris-kiralik/daire/0-45568687","1","20.000","09-11-2025","Kiralık Daire","3 +
                          1","110 m²","25
                        Yaşında","Yüksek Giriş","Sahibinden Kiralık Eşyalı Daire Şirinyer Vergi Dairesi Yakını","İzmir / Buca / Barış Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-kilic-reis-kiralik/daire/85124-1105","29","23.500","29-10-2025","Kiralık Daire","2 +
                          1","95 m²","37
                        Yaşında","2. Kat","Üçyol Metroya Yürüme Mesafesinde Arakat Doğalgazlı Kiralık Daire","İzmir / Konak / Kılıç Reis Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-reis-kiralik/daire/24845-1882","16","27.000","16-10-2025","Kiralık Daire","1 +
                          1","130 m²","28
                        Yaşında","Yüksek Giriş","Antre Emlak'tan Kiralık Reis Mahallesinde 2+1 Doğalgazlı Yüksek Giriş  120 M2 Daire","İzmir / Karabağlar / Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/antre-emlak-24845/tahsin-yazici-24845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Antre Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/110710-87","60","65.000","19-11-2025","Kiralık Daire","4 +
                          1","180 m²","31
                        Yaşında","4. Kat","Foradan Muhteşem Konumlu Tabela Hakimiyetli 180 M² / 4+1","İzmir / Konak / Kültür Mah.","https://www.hepsiemlak.com/emlak-ofisi/fora-gayrimenkul-110710","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Fora Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/148313-114","19","18.000","27-11-2025","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","Bahçe Katı","Sıfır Binada Bahçeli Panjurlu 2+1","İzmir / Buca / Yıldız Mah.","https://www.hepsiemlak.com/emlak-ofisi/reyna-gayrimenkul-148313","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Reyna Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-turabiye-kiralik/daire/125199-561","60","24.500","26-11-2025","Kiralık Daire","3 +
                          1","120 m²","16
                        Yaşında","2. Kat","Seferihisar Deprem Konutlarında Doğalgazlı 3+1 Daire","İzmir / Seferihisar / Turabiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/akkaya-gayrimenkul-125199","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Akkaya Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/128536-32","22","18.000","06-11-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","2. Kat","Çağan Emlaktan Tınaztepe Kampüs Yakını Kiralık Daire","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/cagan-emlak-128536/cagan-emlak-3218797","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Çağan Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-devrim-kiralik/daire/84343-638","35","27.500","31-10-2025","Kiralık Daire","3 +
                          1","145 m²","30
                        Yaşında","Ara Kat","Baş-Kaleden Site İçi 3+1 Balkonlu Asansörlü Doğalgazlı Geniş Ferah 3+1 Kiralık","İzmir / Karabağlar / Devrim Mah.","https://www.hepsiemlak.com/emlak-ofisi/bas-kale-gayrimenkul-ve-yatirim-84343","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Baş-kale Gayrimenkul Ve Yatırım","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-efeler-kiralik/daire/70103-1135","48","20.000","27-10-2025","Kiralık Daire","2 +
                          1","125 m²","28
                        Yaşında","Yüksek Giriş","Şirinyer Efeler Mh.De 2+1 Geniş Yüksek Giriş Bahçeli Balkonlu Daire","İzmir / Buca / Efeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/egebay-gayrimenkul-70103","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Egebay Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kizilay-kiralik/daire/148398-230","19","17.000","20-10-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","Bahçe Katı","Bornova Kızılay Da 3+1 Kiralık Bahçeli Daire","İzmir / Bornova / Kızılay Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayyildiz-gayrimenkul-148398","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ayyıldız Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/146515-579","37","45.000","28-10-2025","Kiralık Daire","3 +
                          1","180 m²","16
                        Yaşında","Bahçe Katı","Ekonomi Üniversitesine Altında 3+1 Kiralık Full Eşyalı Daire","İzmir / Balçova / Korutürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-karabaglar-146515","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Karabağlar","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-osmangazi-kiralik/daire/162799-73","24","60.000","20-11-2025","Kiralık Daire","3 +
                          1","148 m²","Sıfır Bina","6. Kat","Trademark B612 Sıfır Havuzlu Sitede 3+1 Manzaralı Köşe Daire","İzmir / Bayraklı / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/tm-gayrimenkul-162799","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Tm Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
